customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_open_date,account_age_days,previous_fraud_flag,customer_risk_segment,total_transactions,total_fraud_transactions,fraud_rate,lifetime_spend,avg_transaction_amount
CUST02325,Margaret Martin,51,Female,Electrician,United Arab Emirates,Abu Dhabi,Premium,31/08/2018,2679,0,High,2,0,0.00%,436.43,218.22
CUST02326,Zanele Rossi,29,Female,Consultant,United Kingdom,Leeds,Savings,16/06/2013,4581,0,Low,6,0,0.00%,995.83,165.97
CUST02327,Camila Jones,55,Female,Real Estate Agent,Canada,Toronto,Savings,04/02/2015,3983,0,Low,3,0,0.00%,223.11,74.37
CUST02328,Rafael Miller,37,Male,Consultant,India,Mumbai,Business,28/05/2020,2043,0,Low,6,0,0.00%,"2,169.39",361.57
CUST02329,Luca Martin,54,Male,Civil Engineer,Germany,Frankfurt,Checking,29/06/2014,4203,0,Low,4,0,0.00%,387.38,96.85
CUST02330,Carol Ali,43,Female,Retail Manager,Canada,Montreal,Checking,12/01/2016,3641,0,Medium,4,0,0.00%,158.64,39.66
CUST02331,Ivan Mensah,50,Male,Graphic Designer,United Arab Emirates,Dubai,Savings,02/02/2022,1428,0,Low,7,1,14.30%,"2,466.93",352.42
CUST02332,Amara Chen,41,Female,Graphic Designer,Australia,Perth,Checking,27/01/2016,3626,0,Medium,4,0,0.00%,"2,605.93",651.48
CUST02333,Ashley Anderson,33,Female,Real Estate Agent,Germany,Munich,Checking,21/09/2013,4484,0,Low,7,0,0.00%,"2,100.18",300.03
CUST02334,Sarah Carter,30,Female,Retail Manager,India,Chennai,Checking,28/07/2018,2713,0,Low,4,0,0.00%,458.58,114.65
CUST02335,Ahmed Campbell,59,Male,Police Officer,France,Nice,Checking,12/05/2017,3155,0,Low,3,0,0.00%,679.95,226.65
CUST02336,Michael Rossi,30,Male,Real Estate Agent,Canada,Ottawa,Business,24/01/2020,2168,0,Low,1,0,0.00%,38.33,38.33
CUST02337,Deborah Rodriguez,50,Female,Graphic Designer,United Arab Emirates,Dubai,Checking,02/12/2016,3316,0,Low,4,1,25.00%,"1,592.69",398.17
CUST02338,Christopher Anderson,45,Male,Police Officer,Japan,Osaka,Checking,19/02/2013,4698,0,Medium,3,0,0.00%,252.78,84.26
CUST02339,Sven Hernandez,53,Male,Physician,United States,Boston,Savings,28/09/2023,825,0,Low,2,0,0.00%,256.9,128.45
CUST02340,Nancy Campbell,53,Female,University Professor,Singapore,Singapore,Checking,07/10/2021,1546,0,Low,6,0,0.00%,"1,913.81",318.97
CUST02341,Patricia Rossi,27,Female,Consultant,France,Lyon,Business,03/05/2023,973,0,Low,6,0,0.00%,"2,767.69",461.28
CUST02342,Emily Ali,36,Female,Electrician,South Africa,Cape Town,Checking,20/06/2023,925,0,Low,5,0,0.00%,730.55,146.11
CUST02343,Sofia Ivanov,28,Female,Real Estate Agent,Ireland,Dublin,Checking,09/03/2020,2123,0,Low,4,1,25.00%,"1,570.42",392.61
CUST02344,Samuel Johnson,69,Male,Retired,United States,New York,Checking,11/07/2020,1999,0,Low,3,0,0.00%,279.41,93.14
CUST02345,Stephanie Roberts,44,Female,Teacher,India,Bengaluru,Savings,08/02/2016,3614,0,Low,6,0,0.00%,483.19,80.53
CUST02346,Stephen Kumar,53,Male,Electrician,Australia,Brisbane,Business,08/06/2022,1302,0,Medium,1,0,0.00%,61.51,61.51
CUST02347,Freya Harris,38,Female,Retail Manager,United States,Phoenix,Checking,05/12/2020,1852,0,Low,5,0,0.00%,658.54,131.71
CUST02348,Hiroshi Hernandez,36,Male,Operations Manager,Germany,Frankfurt,Savings,05/04/2014,4288,0,Medium,4,0,0.00%,901.41,225.35
CUST02349,Ivan Taylor,24,Male,Operations Manager,United Kingdom,London,Checking,12/03/2021,1755,0,Low,7,0,0.00%,"1,488.74",212.68
CUST02350,Christopher Walker,53,Male,Freelance Writer,Germany,Berlin,Checking,27/03/2014,4297,0,Low,5,0,0.00%,"1,085.90",217.18
CUST02351,Layla Baker,27,Female,University Professor,United Kingdom,Leeds,Checking,17/02/2023,1048,0,Low,8,0,0.00%,984.84,123.11
CUST02352,Amy Nelson,61,Female,Operations Manager,Brazil,Sao Paulo,Premium,18/01/2017,3269,0,Low,4,0,0.00%,"1,895.60",473.9
CUST02353,Margaret Hernandez,47,Female,Graphic Designer,France,Paris,Savings,13/11/2015,3701,0,Low,2,0,0.00%,111.41,55.71
CUST02354,Sven Robinson,22,Male,Civil Engineer,Germany,Berlin,Savings,18/11/2015,3696,0,Low,6,0,0.00%,527.39,87.9
CUST02355,Jonathan Harris,44,Male,Retail Manager,United States,Houston,Checking,24/12/2015,3660,0,High,9,0,0.00%,"1,390.54",154.5
CUST02356,Lisa Schmidt,34,Female,Small Business Owner,South Korea,Seoul,Checking,16/12/2018,2572,0,Low,2,0,0.00%,205.62,102.81
CUST02357,Matthew Sanchez,40,Male,Financial Analyst,Singapore,Singapore,Business,26/01/2014,4357,0,Low,5,0,0.00%,732.24,146.45
CUST02358,Grace Thomas,23,Female,Student,Canada,Toronto,Savings,23/10/2021,1530,0,Low,7,0,0.00%,416.05,59.44
CUST02359,Paul Lee,18,Male,Lawyer,United Kingdom,Leeds,Checking,04/08/2020,1975,0,Medium,2,0,0.00%,206.61,103.31
CUST02360,Donna Ramirez,49,Female,Electrician,Australia,Brisbane,Checking,03/09/2014,4137,0,Low,11,1,9.10%,"1,923.89",174.9
CUST02361,James Allen,38,Male,Small Business Owner,South Africa,Johannesburg,Premium,13/03/2023,1024,0,Medium,5,1,20.00%,690.19,138.04
CUST02362,Mateo Davis,43,Male,Architect,Canada,Calgary,Checking,09/01/2023,1087,0,Low,5,0,0.00%,507.77,101.55
CUST02363,Cynthia Johnson,28,Female,Retired,India,Mumbai,Savings,07/05/2020,2064,0,Medium,8,0,0.00%,823.41,102.93
CUST02364,Deborah Rodriguez,34,Female,Project Manager,United States,Phoenix,Savings,07/10/2015,3738,0,Medium,5,0,0.00%,721.88,144.38
CUST02365,Luca Dubois,46,Male,Physician,Brazil,Salvador,Business,21/07/2020,1989,0,Low,5,0,0.00%,692.55,138.51
CUST02366,Luca Harris,44,Male,Marketing Specialist,Germany,Munich,Checking,11/06/2023,934,0,Low,3,0,0.00%,553.05,184.35
CUST02367,Santiago Muller,36,Male,Consultant,United Kingdom,Edinburgh,Checking,20/09/2018,2659,0,Low,7,0,0.00%,878.7,125.53
CUST02368,Christopher Jackson,37,Male,Retired,Spain,Barcelona,Checking,20/03/2019,2478,0,Medium,2,0,0.00%,599.95,299.98
CUST02369,Yuki Green,44,Female,Lawyer,Japan,Osaka,Checking,10/06/2019,2396,0,High,10,0,0.00%,940.29,94.03
CUST02370,Arjun Thompson,50,Male,Sales Manager,Italy,Milan,Premium,27/06/2021,1648,0,Low,6,0,0.00%,"1,264.30",210.72
CUST02371,Christopher Wright,50,Male,Consultant,United Kingdom,Manchester,Savings,05/09/2023,848,0,Low,4,0,0.00%,188.48,47.12
CUST02372,Kwame Okafor,37,Male,Financial Analyst,Netherlands,Amsterdam,Checking,15/10/2021,1538,0,Low,6,0,0.00%,"2,408.54",401.42
CUST02373,Sharon Singh,60,Female,University Professor,India,Delhi,Checking,15/06/2018,2756,0,Low,4,0,0.00%,225.56,56.39
CUST02374,Richard Rodriguez,45,Male,Consultant,Brazil,Salvador,Business,07/02/2017,3249,0,Medium,4,0,0.00%,640,160
CUST02375,Eric Ramirez,52,Male,Electrician,Australia,Perth,Savings,10/10/2023,813,0,Low,5,0,0.00%,382.65,76.53
CUST02376,Amanda Flores,39,Female,Real Estate Agent,Australia,Perth,Premium,22/01/2017,3265,0,Low,4,0,0.00%,"3,231.90",807.98
CUST02377,Joshua Baker,26,Male,Retired,United States,Seattle,Savings,14/11/2014,4065,0,Low,1,0,0.00%,36.62,36.62
CUST02378,Scott Schmidt,29,Male,Accountant,United States,New York,Savings,27/11/2018,2591,0,Low,8,0,0.00%,"2,139.37",267.42
CUST02379,Brian Robinson,41,Male,Police Officer,Spain,Barcelona,Business,23/10/2016,3356,0,Medium,8,0,0.00%,"2,444.61",305.58
CUST02380,Yuki Scott,62,Female,Data Analyst,India,Bengaluru,Checking,12/06/2017,3124,0,High,7,0,0.00%,819.12,117.02
CUST02381,Sarah Adams,29,Female,Operations Manager,Australia,Melbourne,Checking,24/12/2015,3660,0,High,5,0,0.00%,715.36,143.07
CUST02382,Arjun Young,32,Male,Retail Manager,India,Hyderabad,Savings,26/08/2018,2684,0,Low,3,0,0.00%,226.36,75.45
CUST02383,Santiago Gonzalez,34,Male,Lawyer,India,Delhi,Savings,04/12/2016,3314,0,Low,8,1,12.50%,"3,067.41",383.43
CUST02384,Amy Wright,40,Female,Accountant,Brazil,Salvador,Checking,21/07/2019,2355,0,Low,7,0,0.00%,555.34,79.33
CUST02385,Kimberly Jackson,35,Female,Physician,South Africa,Johannesburg,Premium,10/08/2018,2700,0,Low,9,0,0.00%,"3,081.41",342.38
CUST02386,Carol Rivera,27,Female,Customer Support Rep,India,Hyderabad,Savings,05/07/2018,2736,0,Low,6,0,0.00%,"2,308.46",384.74
CUST02387,Carol Rossi,43,Female,Consultant,Canada,Ottawa,Savings,06/01/2014,4377,0,Low,6,0,0.00%,559.79,93.3
CUST02388,Valentina Harris,41,Female,Police Officer,United Kingdom,Leeds,Savings,18/02/2017,3238,0,Low,4,0,0.00%,560.84,140.21
CUST02389,Layla Harris,34,Female,HR Manager,United States,Phoenix,Savings,19/02/2021,1776,0,Low,4,1,25.00%,"1,593.72",398.43
CUST02390,Arjun Johnson,31,Male,Small Business Owner,United States,Phoenix,Checking,18/08/2021,1596,0,Low,7,0,0.00%,"1,400.11",200.02
CUST02391,Wei Wang,30,Male,Accountant,Brazil,Brasilia,Checking,15/09/2018,2664,0,Low,4,0,0.00%,241.95,60.49
CUST02392,Cynthia Carter,43,Female,Data Analyst,Spain,Madrid,Savings,05/04/2017,3192,0,Low,2,0,0.00%,543.34,271.67
CUST02393,Kenneth Ivanov,40,Male,Financial Analyst,South Africa,Johannesburg,Savings,01/01/2016,3652,0,Low,9,0,0.00%,"1,561.92",173.55
CUST02394,Brandon Taylor,58,Male,Consultant,Poland,Warsaw,Checking,13/07/2022,1267,0,Low,4,1,25.00%,"1,641.60",410.4
CUST02395,Nicholas Mitchell,33,Male,Sales Manager,United States,Seattle,Checking,04/08/2014,4167,0,Low,4,0,0.00%,"1,153.47",288.37
CUST02396,Camila Singh,40,Female,Pharmacist,France,Marseille,Savings,26/06/2019,2380,0,Low,6,1,16.70%,"3,190.27",531.71
CUST02397,Zanele Jones,51,Female,Pharmacist,Canada,Montreal,Savings,14/04/2020,2087,0,Medium,4,0,0.00%,462.74,115.69
CUST02398,Aiko Davis,40,Female,Retired,Mexico,Monterrey,Savings,01/12/2015,3683,0,Medium,5,0,0.00%,655.03,131.01
CUST02399,David Moore,52,Male,Sales Manager,United Kingdom,London,Checking,21/01/2018,2901,0,Low,4,0,0.00%,"1,051.65",262.91
CUST02400,Barbara Campbell,37,Female,Physician,Mexico,Guadalajara,Checking,04/01/2023,1092,0,Low,9,1,11.10%,"1,366.30",151.81
CUST02401,Fatima Kim,45,Female,Data Analyst,Singapore,Singapore,Savings,13/01/2018,2909,0,Low,6,1,16.70%,"3,060.94",510.16
CUST02402,Grace Martin,38,Female,Data Analyst,Germany,Berlin,Checking,15/10/2014,4095,0,Medium,5,0,0.00%,692.12,138.42
CUST02403,Pierre King,38,Male,Marketing Specialist,Canada,Vancouver,Savings,15/04/2023,991,0,Low,5,0,0.00%,292.59,58.52
CUST02404,Linda Lewis,27,Female,Retail Manager,Germany,Berlin,Checking,13/06/2023,932,0,Low,1,0,0.00%,37.92,37.92
CUST02405,Christopher Moore,31,Male,HR Manager,United States,Seattle,Premium,19/04/2020,2082,0,Low,4,1,25.00%,844.06,211.02
CUST02406,Rebecca Williams,33,Female,HR Manager,India,Bengaluru,Savings,26/05/2018,2776,1,High,4,0,0.00%,206.41,51.6
CUST02407,Laura Okafor,36,Female,Accountant,Canada,Toronto,Checking,04/09/2021,1579,0,Low,5,1,20.00%,742.51,148.5
CUST02408,Brandon Rossi,66,Male,Software Engineer,Germany,Frankfurt,Premium,19/01/2016,3634,0,Medium,5,0,0.00%,"4,126.75",825.35
CUST02409,Aiko Perez,38,Female,Lawyer,India,Delhi,Checking,19/03/2022,1383,0,Low,6,0,0.00%,626.81,104.47
CUST02410,Layla Torres,38,Female,Financial Analyst,Italy,Naples,Checking,11/03/2018,2852,0,Medium,7,0,0.00%,825.12,117.87
CUST02411,Zanele Allen,53,Female,Consultant,United States,Houston,Checking,02/04/2020,2099,0,Low,1,0,0.00%,209.57,209.57
CUST02412,Wei Torres,51,Male,Chef,United States,New York,Checking,04/12/2018,2584,0,Low,5,0,0.00%,"1,407.21",281.44
CUST02413,Aiko Kim,35,Female,Civil Engineer,Mexico,Mexico City,Checking,28/08/2022,1221,1,High,7,0,0.00%,377.81,53.97
CUST02414,Layla Clark,34,Female,Civil Engineer,United States,Phoenix,Savings,31/07/2014,4171,0,High,7,0,0.00%,546.51,78.07
CUST02415,Brandon Hill,30,Male,Physician,France,Nice,Business,24/04/2023,982,0,Medium,2,0,0.00%,284.37,142.19
CUST02416,Santiago Allen,36,Male,Civil Engineer,India,Hyderabad,Checking,27/08/2023,857,0,Low,2,0,0.00%,228.39,114.2
CUST02417,Matthew Nelson,44,Male,Civil Engineer,Brazil,Salvador,Business,20/04/2013,4638,0,Low,4,0,0.00%,724.41,181.1
CUST02418,Amy Patel,32,Female,Architect,United States,Chicago,Savings,05/08/2013,4531,0,Low,3,0,0.00%,433.72,144.57
CUST02419,Donna Young,33,Female,Accountant,United Kingdom,Leeds,Savings,19/09/2022,1199,0,Low,4,0,0.00%,858.16,214.54
CUST02420,Amara Miller,48,Female,University Professor,South Africa,Johannesburg,Savings,20/04/2013,4638,0,Medium,6,1,16.70%,"1,588.70",264.78
CUST02421,Jacob Carter,59,Male,Retired,Canada,Ottawa,Premium,20/02/2013,4697,0,Low,5,0,0.00%,453.73,90.75
CUST02422,Mark Harris,46,Male,Electrician,France,Marseille,Checking,25/01/2023,1071,0,Low,4,0,0.00%,731.06,182.77
CUST02423,Michelle Jones,26,Female,Plumber,South Korea,Seoul,Checking,13/07/2020,1997,0,Medium,6,0,0.00%,"1,038.18",173.03
CUST02424,Santiago Clark,29,Male,Nurse,Nigeria,Lagos,Checking,18/01/2014,4365,0,Low,5,0,0.00%,340.03,68.01
CUST02425,James Anderson,49,Male,Accountant,United States,Houston,Savings,25/10/2018,2624,0,Low,3,0,0.00%,299.66,99.89
CUST02426,Freya Wright,39,Female,Financial Analyst,Italy,Rome,Checking,15/01/2016,3638,0,Low,4,0,0.00%,365.01,91.25
CUST02427,Ahmed Martin,55,Male,Civil Engineer,Ireland,Dublin,Premium,18/06/2019,2388,0,Low,6,0,0.00%,"1,543.63",257.27
CUST02428,Eric Singh,56,Male,Customer Support Rep,Germany,Hamburg,Checking,18/04/2019,2449,0,Low,6,0,0.00%,764.39,127.4
CUST02429,Mateo Garcia,18,Male,Real Estate Agent,Australia,Sydney,Business,28/02/2013,4689,0,Low,5,0,0.00%,"1,298.15",259.63
CUST02430,Joshua Dubois,29,Male,Civil Engineer,Netherlands,Rotterdam,Savings,25/08/2023,859,0,Low,4,0,0.00%,586.48,146.62
CUST02431,Margaret Walker,35,Female,Student,Australia,Perth,Checking,31/10/2014,4079,1,High,7,0,0.00%,"1,576.38",225.2
CUST02432,Olga Singh,54,Female,Data Analyst,Canada,Calgary,Business,15/01/2015,4003,0,Medium,3,0,0.00%,257.4,85.8
CUST02433,Linda Torres,29,Female,Physician,India,Mumbai,Checking,19/03/2017,3209,0,Low,7,0,0.00%,"1,090.06",155.72
CUST02434,Ingrid Lee,38,Female,Physician,United States,Seattle,Checking,11/10/2015,3734,0,Low,4,1,25.00%,799.8,199.95
CUST02435,Luca Hall,46,Male,Electrician,Italy,Milan,Checking,31/05/2017,3136,0,Low,7,0,0.00%,834.71,119.24
CUST02436,Timothy Nguyen,40,Male,Sales Manager,South Africa,Durban,Business,29/06/2015,3838,0,Medium,6,0,0.00%,466.64,77.77
CUST02437,Laura Campbell,52,Female,Electrician,Spain,Madrid,Checking,02/03/2017,3226,0,Medium,5,0,0.00%,632.05,126.41
CUST02438,Timothy Muller,28,Male,Chef,United Kingdom,Leeds,Business,04/04/2014,4289,0,Low,5,0,0.00%,264.71,52.94
CUST02439,Amanda Santos,44,Female,Police Officer,Germany,Munich,Checking,16/03/2017,3212,0,Low,4,1,25.00%,642.35,160.59
CUST02440,Layla Lee,64,Female,University Professor,United States,Chicago,Savings,07/10/2014,4103,0,Low,3,0,0.00%,"1,543.82",514.61
CUST02441,Rebecca Hernandez,32,Female,Customer Support Rep,Australia,Perth,Checking,16/01/2014,4367,0,Low,6,1,16.70%,"1,014.77",169.13
CUST02442,Jennifer Suzuki,31,Female,Nurse,Italy,Rome,Savings,23/01/2021,1803,0,Low,4,1,25.00%,"2,860.76",715.19
CUST02443,Nancy Robinson,44,Female,Real Estate Agent,United States,Seattle,Premium,08/06/2018,2763,0,Low,3,0,0.00%,590,196.67
CUST02444,Hana Mitchell,33,Female,Data Analyst,Australia,Perth,Checking,20/01/2018,2902,0,Medium,4,0,0.00%,210.51,52.63
CUST02445,Scott Hall,43,Male,Retired,United States,Miami,Savings,16/03/2016,3577,0,Medium,4,0,0.00%,"2,007.67",501.92
CUST02446,Raj Ivanov,27,Male,Sales Manager,Australia,Melbourne,Savings,21/11/2015,3693,1,High,10,0,0.00%,"1,419.38",141.94
CUST02447,Aiko Wilson,41,Female,Retail Manager,Germany,Munich,Savings,25/08/2013,4511,0,Low,4,0,0.00%,"1,331.00",332.75
CUST02448,Ashley Kim,51,Female,Small Business Owner,United States,Houston,Premium,04/11/2017,2979,0,Low,1,0,0.00%,121.94,121.94
CUST02449,Margaret Brown,30,Female,Software Engineer,India,Mumbai,Premium,08/08/2020,1971,0,Medium,3,0,0.00%,277.7,92.57
CUST02450,Klaus Martinez,37,Male,Accountant,South Korea,Busan,Premium,05/11/2018,2613,0,Low,4,0,0.00%,943.53,235.88
CUST02451,Timothy Kim,56,Male,Software Engineer,Canada,Ottawa,Savings,21/07/2020,1989,0,Low,6,0,0.00%,463.14,77.19
CUST02452,Kevin Kumar,35,Male,Architect,Canada,Ottawa,Business,10/08/2013,4526,0,Low,6,0,0.00%,523.61,87.27
CUST02453,Jennifer Rossi,42,Female,Teacher,Germany,Hamburg,Checking,02/05/2020,2069,0,Low,4,0,0.00%,804.07,201.02
CUST02454,Nicholas Roberts,40,Male,Freelance Writer,United Arab Emirates,Sharjah,Premium,15/04/2015,3913,0,Medium,6,0,0.00%,357.41,59.57
CUST02455,Amara Hall,27,Female,Real Estate Agent,Italy,Turin,Premium,13/08/2023,871,0,Low,5,0,0.00%,"1,654.34",330.87
CUST02456,Zanele Lopez,52,Female,Retail Manager,United States,Phoenix,Business,27/10/2017,2987,0,Medium,7,0,0.00%,996.81,142.4
CUST02457,Kwame Gonzalez,68,Male,Chef,France,Nice,Checking,09/07/2015,3828,0,Medium,9,0,0.00%,"1,984.04",220.45
CUST02458,Priya Jones,48,Female,Consultant,Germany,Frankfurt,Savings,21/09/2017,3023,0,Low,4,0,0.00%,401.51,100.38
CUST02459,Betty Chen,24,Female,Nurse,United Kingdom,London,Checking,02/04/2016,3560,0,Low,3,0,0.00%,354.84,118.28
CUST02460,Thandiwe Brown,40,Female,Police Officer,Nigeria,Abuja,Checking,22/02/2023,1043,0,Low,2,0,0.00%,68.84,34.42
CUST02461,Ahmed Haddad,63,Male,Lawyer,United States,New York,Premium,29/01/2021,1797,0,Medium,6,0,0.00%,471.54,78.59
CUST02462,Fatima Thompson,59,Female,Plumber,United Kingdom,Edinburgh,Checking,18/08/2020,1961,0,Medium,8,0,0.00%,"2,013.21",251.65
CUST02463,Benjamin Nelson,48,Male,Electrician,United States,Los Angeles,Checking,20/03/2016,3573,0,Low,2,0,0.00%,234.98,117.49
CUST02464,Margaret Dubois,52,Female,Retail Manager,United States,Houston,Checking,09/11/2023,783,0,Low,7,1,14.30%,"1,673.45",239.06
CUST02465,Valentina Thompson,55,Female,Freelance Writer,Singapore,Singapore,Checking,06/06/2023,939,0,Medium,5,0,0.00%,"2,099.09",419.82
CUST02466,Chidi Silva,32,Male,Marketing Specialist,United States,Boston,Premium,08/11/2014,4071,0,Low,4,0,0.00%,"1,279.33",319.83
CUST02467,Susan Perez,43,Female,Sales Manager,Germany,Munich,Business,14/08/2015,3792,0,Low,4,0,0.00%,390.4,97.6
CUST02468,Patricia Khan,32,Female,Retail Manager,United Kingdom,Birmingham,Savings,05/01/2015,4013,0,Low,6,0,0.00%,746.07,124.35
CUST02469,Jonathan Mitchell,57,Male,Pharmacist,Brazil,Sao Paulo,Premium,24/03/2019,2474,0,High,5,0,0.00%,646.37,129.27
CUST02470,Justin Kumar,27,Male,Accountant,United Kingdom,London,Savings,10/12/2022,1117,0,Low,5,0,0.00%,704.89,140.98
CUST02471,Melissa Schmidt,37,Female,Lawyer,Poland,Warsaw,Savings,02/10/2013,4473,0,High,4,0,0.00%,709.48,177.37
CUST02472,Michael Lee,67,Male,Accountant,Singapore,Singapore,Business,19/06/2016,3482,0,Medium,5,0,0.00%,"1,887.33",377.47
CUST02473,Ingrid Mitchell,19,Female,Data Analyst,Canada,Montreal,Checking,24/07/2018,2717,0,Low,5,0,0.00%,"1,576.19",315.24
CUST02474,Lisa Chen,37,Female,Nurse,Germany,Berlin,Savings,25/04/2021,1711,0,High,7,0,0.00%,719.54,102.79
CUST02475,Luca Patel,26,Male,Software Engineer,Canada,Montreal,Premium,01/04/2023,1005,0,Low,6,0,0.00%,336.38,56.06
CUST02476,Jonathan Wright,18,Male,Project Manager,France,Paris,Premium,08/07/2020,2002,0,Medium,2,0,0.00%,424.88,212.44
CUST02477,Rafael Young,46,Male,University Professor,Australia,Perth,Checking,08/12/2014,4041,0,Low,7,0,0.00%,556.15,79.45
CUST02478,Priya Dubois,31,Female,Civil Engineer,Germany,Berlin,Checking,26/12/2021,1466,0,Low,7,0,0.00%,767.39,109.63
CUST02479,Ingrid Martinez,54,Female,Sales Manager,United Kingdom,Manchester,Checking,20/04/2014,4273,0,Medium,2,0,0.00%,176.39,88.2
CUST02480,Elizabeth Dubois,50,Female,HR Manager,United States,Los Angeles,Business,28/07/2017,3078,0,Low,10,0,0.00%,"2,478.82",247.88
CUST02481,Laura Campbell,26,Female,Marketing Specialist,United States,Phoenix,Checking,13/05/2019,2424,0,Low,4,0,0.00%,261.79,65.45
CUST02482,Chidi Adams,30,Male,Freelance Writer,India,Chennai,Checking,11/08/2023,873,0,Low,5,0,0.00%,693.24,138.65
CUST02483,Deborah Patel,19,Female,Chef,United States,Houston,Checking,11/07/2015,3826,0,Low,5,0,0.00%,748.08,149.62
CUST02484,Sven Tanaka,50,Male,Plumber,Brazil,Salvador,Checking,03/09/2016,3406,0,Medium,5,0,0.00%,659.97,131.99
CUST02485,Ashley Suzuki,21,Female,Small Business Owner,Germany,Hamburg,Savings,02/04/2015,3926,0,Low,6,0,0.00%,"1,520.69",253.45
CUST02486,Laura Rodriguez,18,Female,Data Analyst,United States,Los Angeles,Savings,08/01/2016,3645,0,Low,6,0,0.00%,731.08,121.85
CUST02487,Wei Garcia,67,Male,Physician,Germany,Frankfurt,Savings,06/07/2019,2370,0,Low,3,0,0.00%,"2,100.69",700.23
CUST02488,Amanda Hill,30,Female,Customer Support Rep,Brazil,Brasilia,Savings,11/08/2013,4525,0,Low,8,0,0.00%,"2,159.83",269.98
CUST02489,Aiko Rossi,51,Female,Lawyer,Australia,Melbourne,Checking,28/08/2018,2682,0,Medium,5,0,0.00%,499.73,99.95
CUST02490,Amanda Park,45,Female,HR Manager,France,Paris,Checking,05/02/2021,1790,0,Medium,7,0,0.00%,"2,477.35",353.91
CUST02491,Donna Tanaka,42,Female,Marketing Specialist,Australia,Brisbane,Checking,11/07/2013,4556,0,Low,6,0,0.00%,520.27,86.71
CUST02492,Olga Harris,33,Female,Physician,France,Marseille,Savings,08/10/2021,1545,0,Low,4,1,25.00%,"1,197.49",299.37
CUST02493,Laura Scott,59,Female,Financial Analyst,Mexico,Monterrey,Business,02/03/2019,2496,0,Low,5,0,0.00%,387.25,77.45
CUST02494,Samuel Moore,49,Male,Operations Manager,South Korea,Busan,Premium,15/10/2021,1538,0,Low,7,0,0.00%,"1,630.54",232.93
CUST02495,Larry Okafor,38,Male,Consultant,Canada,Vancouver,Savings,21/12/2014,4028,0,Low,5,0,0.00%,576.66,115.33
CUST02496,Jessica Nguyen,25,Female,Pharmacist,Brazil,Rio de Janeiro,Savings,12/08/2021,1602,0,Low,3,0,0.00%,344.39,114.8
CUST02497,Amanda White,35,Female,Plumber,Nigeria,Abuja,Checking,19/09/2019,2295,0,High,5,0,0.00%,824.98,165
CUST02498,Kenneth Haddad,51,Male,Chef,United States,Seattle,Checking,12/04/2022,1359,0,Low,4,0,0.00%,461.09,115.27
CUST02499,Joseph Carter,51,Male,Customer Support Rep,Australia,Perth,Business,19/11/2023,773,0,Low,8,0,0.00%,564.02,70.5
CUST02500,Emily Silva,46,Female,Chef,India,Hyderabad,Premium,17/05/2017,3150,0,Low,3,0,0.00%,"1,455.15",485.05
CUST02501,Laura Sanchez,50,Female,Financial Analyst,Spain,Madrid,Business,15/02/2019,2511,0,Medium,5,0,0.00%,317.62,63.52
CUST02502,Richard Schmidt,37,Male,Electrician,United States,Miami,Premium,29/05/2020,2042,0,Low,5,0,0.00%,299.71,59.94
