transaction_id,customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_age_days,transaction_date,transaction_time,transaction_hour,merchant_id,merchant_name,merchant_category,transaction_amount,currency,payment_method,device_type,is_new_device,login_attempts_failed,transaction_country,transaction_city,country_mismatch,transactions_last_24h,previous_fraud_flag,card_present,risk_score,is_fraud
TXN0014871,CUST00914,Kofi Silva,24,Male,Data Analyst,Australia,Sydney,Checking,3250,08/11/2025,16:13:40,16,MER0003,Urban Grocery Co.,Grocery,208.87,AUD,Mobile Wallet,Desktop - macOS,0,1,Australia,Brisbane,0,0,0,0,1.67,0
TXN0014872,CUST01036,Cynthia Young,52,Female,Police Officer,United States,New York,Checking,1306,08/11/2025,19:48:11,19,MER0028,Chic Avenue,Fashion & Apparel,260.52,USD,Credit Card,Mobile - iOS,0,2,United States,Phoenix,0,2,0,0,4.55,0
TXN0014873,CUST00772,Sofia Silva,54,Female,Architect,Italy,Rome,Savings,3890,08/11/2025,19:50:41,19,MER0018,The Grill House,Restaurants,171.93,EUR,Debit Card,Mobile - iOS,0,0,Italy,Naples,0,1,0,1,0.96,0
TXN0014874,CUST01821,Christopher Williams,53,Male,Graphic Designer,France,Lyon,Savings,4112,08/11/2025,23:54:05,23,MER0034,QuickFuel Stop,Fuel & Gas Stations,67.91,EUR,Debit Card,Tablet,1,1,France,Nice,0,0,0,0,5.14,0
TXN0014875,CUST01285,Scott Davis,27,Male,Pharmacist,United Kingdom,Leeds,Business,1971,09/11/2025,09:19:52,9,MER0011,TransCity Airlines,Travel & Airlines,"1,043.68",GBP,Credit Card,Mobile - Android,0,1,United Kingdom,Birmingham,0,1,0,0,1.35,0
TXN0014876,CUST00676,Deborah Botha,37,Female,Retired,Netherlands,The Hague,Business,1564,09/11/2025,09:36:22,9,MER0016,Comfort Nest Lodging,Hotels & Lodging,520.55,EUR,Credit Card,Mobile - iOS,1,0,Ireland,Dublin,1,4,0,1,25.92,0
TXN0014877,CUST02360,Donna Ramirez,49,Female,Electrician,Australia,Brisbane,Checking,4137,09/11/2025,11:23:04,11,MER0001,FreshMart,Grocery,87.12,AUD,Bank Transfer,Desktop - Windows,0,0,Australia,Perth,0,0,0,0,0.42,0
TXN0014878,CUST02756,William Allen,,Male,Police Officer,Mexico,Mexico City,Premium,3608,09/11/2025,11:39:44,11,MER0028,Chic Avenue,Fashion & Apparel,263.03,MXN,Debit Card,Tablet,1,0,Mexico,Mexico City,0,2,0,0,2.89,0
TXN0014879,CUST01219,Mohammed Kim,60,Male,Electrician,Australia,Melbourne,Premium,1826,09/11/2025,12:52:55,12,MER0029,CineStar Theaters,Entertainment,8.53,AUD,Bank Transfer,Mobile - iOS,0,0,Australia,Melbourne,0,0,0,1,0.27,1
TXN0014880,CUST02381,Sarah Adams,29,Female,,Australia,Melbourne,Checking,3660,09/11/2025,13:37:29,13,MER0041,AquaFlow Water Services,Utilities,213.53,AUD,Credit Card,Mobile - iOS,0,0,Australia,Perth,0,1,0,0,0.69,0
TXN0014881,CUST01556,Carlos Tanaka,59,Male,Student,United Kingdom,Manchester,Checking,3453,09/11/2025,13:50:37,13,MER0012,Voyager Air,Travel & Airlines,"2,345.37",EUR,Debit Card,Mobile - Android,0,0,Ireland,Cork,1,1,0,1,34.81,0
TXN0014882,CUST00052,Santiago Moore,51,Male,Financial Analyst,South Africa,Johannesburg,Savings,4404,09/11/2025,14:28:56,14,MER0015,Metropolitan Suites,Hotels & Lodging,834.69,ZAR,Mobile Wallet,Desktop - Windows,1,0,South Africa,Johannesburg,0,1,0,0,2.15,0
TXN0014883,CUST00168,Susan Walker,50,Female,Lawyer,Germany,Frankfurt,Checking,3114,09/11/2025,15:06:32,15,MER0020,Cafe Lumiere,Restaurants,33.72,EUR,Credit Card,Desktop - Windows,0,0,Germany,Munich,0,0,0,0,0.68,0
TXN0014884,CUST02229,Jacob Miller,21,Male,Consultant,France,Nice,Savings,3623,09/11/2025,15:17:14,15,MER0022,QuickCart Online,Online Retail,39.82,EUR,Credit Card,Mobile - Android,0,0,France,Paris,0,4,0,0,0.91,0
TXN0014885,CUST02166,Anastasia Suzuki,63,Female,Nurse,Brazil,Rio de Janeiro,Checking,3859,09/11/2025,15:24:52,15,MER0027,TrendLine Apparel,Fashion & Apparel,182.52,BRL,Debit Card,Desktop - macOS,0,0,Brazil,Brasilia,0,0,0,0,1.54,0
TXN0014886,CUST02565,Fatima Kim,18,Female,Teacher,India,Hyderabad,Premium,1990,09/11/2025,15:26:31,15,MER0001,FreshMart,Grocery,47.01,INR,Credit Card,Mobile - Android,0,2,India,Hyderabad,0,0,0,0,2.5,0
TXN0014887,CUST00362,Sarah Hall,44,Female,Nurse,Netherlands,Amsterdam,Checking,2960,09/11/2025,15:41:32,15,MER0044,,Home Improvement,286.38,EUR,Contactless/NFC,Desktop - Windows,1,0,Netherlands,The Hague,0,1,0,1,2.44,0
TXN0014888,CUST01349,Isabella Mensah,46,Female,Plumber,United Kingdom,Edinburgh,Checking,768,09/11/2025,15:46:39,15,MER0027,TrendLine Apparel,Fashion & Apparel,165.46,GBP,Credit Card,Mobile - Android,0,0,United Kingdom,Edinburgh,0,3,0,1,0.54,0
TXN0014889,CUST02971,Jacob Thomas,49,Male,Customer Support Rep,India,Chennai,Checking,2325,09/11/2025,15:59:49,15,MER0017,Bella Cucina,Restaurants,81.43,INR,Debit Card,Tablet,1,0,India,Delhi,0,2,0,0,0.83,0
TXN0014890,CUST01298,Laura Hernandez,,Female,Accountant,Canada,Toronto,Savings,2500,09/11/2025,16:18:24,16,MER0020,Cafe Lumiere,Restaurants,129.68,CAD,Debit Card,Desktop - Windows,0,0,Canada,Vancouver,0,0,0,0,1.62,0
TXN0014891,CUST01400,Ronald Jones,69,Male,Data Analyst,India,Delhi,Checking,2127,09/11/2025,16:22:09,16,MER0042,BuildRight Hardware,Home Improvement,337.47,INR,Mobile Wallet,POS Terminal,1,1,India,Hyderabad,0,1,0,1,2.74,0
TXN0014892,CUST01622,Lisa Harris,27,Female,,Spain,Barcelona,Checking,4623,09/11/2025,16:38:28,16,MER0051,DigitalVault Trading,Crypto & Digital Assets,615.96,EUR,Debit Card,Mobile - iOS,0,1,Spain,Valencia,0,0,0,1,3.52,0
TXN0014893,CUST02440,Layla Lee,64,Female,University Professor,United States,Chicago,Savings,4103,09/11/2025,17:41:27,17,MER0006,ByteHub Store,Electronics,"1,308.78",USD,Debit Card,Desktop - Windows,0,0,United States,Boston,0,2,0,1,4.6,0
TXN0014894,CUST00964,Ryan Haddad,64,Male,Operations Manager,India,Bengaluru,Checking,2990,09/11/2025,17:44:14,17,MER0014,StayEasy Inn,Hotels & Lodging,594.95,INR,Contactless/NFC,Mobile - iOS,0,0,India,Delhi,0,1,0,1,0.35,0
TXN0014895,CUST02731,Camila Roberts,37,Female,Graphic Designer,United Kingdom,Birmingham,Premium,4635,09/11/2025,18:56:10,18,MER0021,ShopSphere,Online Retail,157.05,GBP,Credit Card,Mobile - iOS,0,0,United Kingdom,Leeds,0,2,0,1,0.23,0
TXN0014896,CUST02024,Rafael Rivera,59,Male,Small Business Owner,Mexico,Mexico City,Savings,2672,09/11/2025,18:59:10,18,MER0002,GreenBasket Grocers,Grocery,46.48,AED,Prepaid Card,Desktop - macOS,1,0,United Arab Emirates,Sharjah,1,0,0,0,10.64,0
TXN0014897,CUST00346,Andrew Roberts,41,Male,Marketing Specialist,United Kingdom,Edinburgh,Savings,3847,09/11/2025,19:00:21,19,MER0037,Wellness Drug Store,Healthcare & Pharmacy,57.36,GBP,Credit Card,Desktop - Windows,0,1,United Kingdom,Leeds,0,0,0,0,0.51,0
TXN0014898,CUST00223,Edward Williams,62,Male,Consultant,India,Delhi,Checking,4042,09/11/2025,19:30:23,19,MER0024,OneClick Retail,Online Retail,183.49,INR,Contactless/NFC,Mobile - Android,1,0,India,Hyderabad,0,0,0,1,2.45,1
TXN0014899,CUST01853,Amara Jones,21,Female,Physician,Germany,Berlin,Checking,4650,09/11/2025,19:41:30,19,MER0009,SkyLine Airways,Travel & Airlines,320.46,EUR,Prepaid Card,Mobile - Android,0,1,Germany,Hamburg,0,0,0,0,2.39,0
TXN0014900,CUST02414,Layla Clark,34,Female,Civil Engineer,United States,Phoenix,Savings,4171,09/11/2025,20:45:39,20,MER0020,Cafe Lumiere,Restaurants,49.48,USD,Debit Card,Mobile - iOS,0,0,United States,Miami,0,1,0,0,0.75,0
TXN0014901,CUST00269,Mohammed Ivanov,56,Male,Teacher,Canada,Montreal,Savings,1585,09/11/2025,21:11:55,21,MER0006,ByteHub Store,Electronics,"1,157.22",CAD,Contactless/NFC,Mobile - iOS,0,0,Canada,Ottawa,0,4,1,1,35.25,0
TXN0014902,CUST02461,Ahmed Haddad,63,Male,Lawyer,United States,New York,Premium,1797,10/11/2025,01:18:24,1,MER0029,CineStar Theaters,Entertainment,41.43,USD,Credit Card,POS Terminal,0,0,United States,New York,0,0,0,1,4.31,0
TXN0014903,CUST02210,Edward Thomas,26,Male,Retired,Australia,Melbourne,Savings,1603,10/11/2025,02:13:10,2,MER0034,QuickFuel Stop,Fuel & Gas Stations,5.61,AUD,Debit Card,,0,1,Australia,Brisbane,0,3,0,1,0.69,0
TXN0014904,CUST01288,Ingrid Khan,26,Female,,Japan,Yokohama,Checking,4395,10/11/2025,03:45:44,3,MER0024,OneClick Retail,Online Retail,102.45,JPY,Debit Card,Desktop - Windows,0,1,Japan,Nagoya,0,2,0,0,2.08,0
TXN0014905,CUST02708,Anastasia Hernandez,32,Female,Accountant,United States,Houston,Savings,2729,10/11/2025,08:01:30,8,MER0037,Wellness Drug Store,Healthcare & Pharmacy,38.94,CAD,Credit Card,Mobile - iOS,0,0,Canada,Ottawa,1,0,0,0,2.1,0
TXN0014906,CUST02673,Ashley Adams,47,Female,Teacher,Australia,Brisbane,Checking,2221,10/11/2025,09:44:24,9,MER0020,Cafe Lumiere,Restaurants,77.05,AUD,Credit Card,Desktop - Windows,0,0,Australia,Perth,0,1,0,0,0.3,0
TXN0014907,CUST00683,Laura Botha,42,Female,Data Analyst,Australia,Perth,Savings,1136,10/11/2025,11:13:42,11,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,78.99,AUD,Debit Card,Mobile - Android,0,0,Australia,Melbourne,0,0,0,1,0.4,0
TXN0014908,CUST02452,Kevin Kumar,35,Male,Architect,Canada,Ottawa,Business,4526,10/11/2025,11:34:30,11,MER0001,FreshMart,Grocery,22.78,CAD,Credit Card,Mobile - Android,0,0,Canada,Vancouver,0,0,0,1,0.3,0
TXN0014909,CUST00316,Samuel Green,46,,Graphic Designer,India,Chennai,Checking,3285,10/11/2025,13:44:05,13,MER0002,GreenBasket Grocers,Grocery,140.78,INR,Prepaid Card,Mobile - Android,0,0,India,Mumbai,0,3,0,1,0.24,0
TXN0014910,CUST00052,Santiago Moore,51,Male,Financial Analyst,South Africa,Johannesburg,Savings,4404,10/11/2025,14:37:26,14,MER0024,OneClick Retail,Online Retail,221.91,ZAR,Bank Transfer,Tablet,0,0,South Africa,Johannesburg,0,2,0,0,1.11,0
TXN0014911,CUST00665,Layla Tanaka,35,Female,Small Business Owner,South Korea,Busan,Checking,3675,10/11/2025,15:09:16,15,MER0023,MarketPlace Direct,Online Retail,84.53,KRW,Bank Transfer,Desktop - macOS,0,1,South Korea,Busan,0,1,0,0,1,0
TXN0014912,CUST00177,Karen Lewis,43,Female,University Professor,Canada,Calgary,Checking,4721,10/11/2025,15:48:02,15,MER0001,FreshMart,Grocery,41.27,CAD,Debit Card,Desktop - Windows,0,0,Canada,Ottawa,0,3,0,1,1.04,0
TXN0014913,CUST01428,Deborah Martinez,42,Female,Freelance Writer,United States,Los Angeles,Checking,2826,10/11/2025,16:51:12,16,MER0022,QuickCart Online,Online Retail,283.55,USD,Debit Card,Mobile - iOS,0,3,United States,Houston,0,1,0,1,3.32,0
TXN0014914,CUST01725,Brian Ali,,Male,Operations Manager,United Kingdom,Manchester,Checking,1496,10/11/2025,16:59:32,16,MER0046,ReBoot Repairs,Electronics Repair,146.87,GBP,Debit Card,Desktop - macOS,0,1,United Kingdom,Edinburgh,0,3,0,1,0.79,0
TXN0014915,CUST02140,Ashley Scott,29,Female,Architect,Australia,Perth,Savings,1002,10/11/2025,18:20:41,18,MER0017,Bella Cucina,Restaurants,72.46,AUD,Mobile Wallet,Desktop - Windows,0,0,Australia,Melbourne,0,3,0,0,0.57,0
TXN0014916,CUST02754,Jeffrey Harris,42,Male,Graphic Designer,India,Delhi,Business,4616,10/11/2025,20:18:05,20,MER0035,National Gas & Go,Fuel & Gas Stations,93.62,INR,Credit Card,Desktop - Windows,0,0,India,Bengaluru,0,0,0,0,0.12,0
TXN0014917,CUST01192,Ivan Thomas,43,,Data Analyst,United Kingdom,Manchester,Savings,4272,11/11/2025,02:59:52,2,MER0034,QuickFuel Stop,Fuel & Gas Stations,64.48,GBP,Debit Card,Mobile - Android,0,0,United Kingdom,Manchester,0,2,0,1,1.63,0
TXN0014918,CUST02180,Nancy Gonzalez,25,Female,Software Engineer,Germany,Frankfurt,Savings,4434,11/11/2025,08:24:36,8,MER0007,,Electronics,247,EUR,Credit Card,Mobile - Android,0,4,Germany,Munich,0,4,0,1,13.63,0
TXN0014919,CUST00439,Amy Robinson,18,Female,Operations Manager,India,Chennai,Business,3339,11/11/2025,11:18:47,11,MER0027,TrendLine Apparel,Fashion & Apparel,36.97,INR,Credit Card,Tablet,0,2,India,Delhi,0,2,0,0,2.3,0
TXN0014920,CUST00749,Timothy Patel,66,Male,Retired,Netherlands,Amsterdam,Checking,4262,11/11/2025,11:28:20,11,MER0022,QuickCart Online,Online Retail,61.17,EUR,Credit Card,Mobile - Android,0,0,Netherlands,Rotterdam,0,0,0,1,0.36,0
TXN0014921,CUST00542,Linda Williams,50,Female,Sales Manager,Canada,Ottawa,Savings,3646,11/11/2025,11:39:55,11,MER0024,OneClick Retail,Online Retail,30.98,CAD,Debit Card,Mobile - iOS,0,1,Canada,Calgary,0,0,0,0,0.87,0
TXN0014922,CUST02237,William Lopez,68,Male,Student,United States,Miami,Checking,4250,11/11/2025,11:44:13,11,MER0017,Bella Cucina,Restaurants,77.5,USD,Mobile Wallet,Desktop - Windows,0,1,United States,Los Angeles,0,0,0,0,0.94,0
TXN0014923,CUST02873,Yuki Green,36,Female,Operations Manager,United States,Phoenix,Checking,1488,11/11/2025,11:58:24,11,MER0004,SuperSave Foods,Grocery,99.87,USD,Credit Card,Mobile - Android,0,3,United States,Los Angeles,0,0,0,0,1.66,0
TXN0014924,CUST00170,Linda Silva,42,Female,Customer Support Rep,France,Marseille,Premium,3937,11/11/2025,12:15:12,12,MER0025,Urban Threads,Fashion & Apparel,66.68,EUR,Debit Card,Desktop - macOS,0,0,France,Marseille,0,1,0,1,0.28,0
TXN0014925,CUST00306,Pierre Lee,37,Male,Retail Manager,United States,Boston,Checking,2802,11/11/2025,12:23:52,12,MER0019,Spice Route Kitchen,Restaurants,61.36,KRW,Credit Card,Mobile - Android,0,0,South Korea,Seoul,1,1,0,0,2.38,0
TXN0014926,CUST00730,Robert Taylor,54,Male,Project Manager,India,Hyderabad,Premium,1419,11/11/2025,12:31:21,12,MER0006,ByteHub Store,Electronics,303.86,INR,Debit Card,Tablet,1,0,India,,0,1,0,1,4.92,0
TXN0014927,CUST02975,Sofia Nguyen,69,Female,,Spain,Valencia,Premium,4495,11/11/2025,13:05:02,13,MER0035,National Gas & Go,Fuel & Gas Stations,66.91,EUR,Mobile Wallet,Mobile - iOS,0,0,Spain,Madrid,0,2,0,0,0.46,0
TXN0014928,CUST01663,Richard Rodriguez,38,Male,Civil Engineer,Brazil,Sao Paulo,Savings,3858,11/11/2025,13:27:43,13,MER0018,The Grill House,Restaurants,77.8,BRL,Credit Card,Desktop - Windows,0,0,Brazil,Rio de Janeiro,0,2,0,1,0.58,0
TXN0014929,CUST00506,Joshua Haddad,41,Male,Operations Manager,India,Bengaluru,Checking,3789,11/11/2025,13:28:20,13,MER0011,TransCity Airlines,Travel & Airlines,278.48,INR,Credit Card,Mobile - Android,1,0,India,Bengaluru,0,1,0,0,3.11,0
TXN0014930,CUST02787,Brandon Rivera,35,Male,Data Analyst,United Kingdom,Manchester,Savings,2538,11/11/2025,14:28:39,14,MER0054,QuickSend Transfer,Money Transfer Services,179.75,GBP,Contactless/NFC,Mobile - iOS,0,1,United Kingdom,Manchester,0,2,0,1,1.96,0
TXN0014931,CUST01849,Michelle Kim,57,Female,Architect,United States,New York,Business,2996,11/11/2025,15:34:54,15,MER0008,GadgetZone,Electronics,371.49,USD,Debit Card,Mobile - iOS,0,0,United States,New York,0,1,0,0,1.97,0
TXN0014932,CUST01546,Gary Hernandez,59,Male,Financial Analyst,Nigeria,Abuja,Checking,4611,11/11/2025,15:39:31,15,MER0001,FreshMart,Grocery,46.66,NGN,Credit Card,Mobile - Android,0,1,Nigeria,,0,0,0,1,0.65,0
TXN0014933,CUST00777,Grace Suzuki,67,Female,Chef,Japan,Yokohama,Checking,3583,11/11/2025,15:57:11,15,MER0027,TrendLine Apparel,Fashion & Apparel,370.53,JPY,Mobile Wallet,Mobile - iOS,1,2,Japan,Nagoya,0,2,1,0,99.62,1
TXN0014934,CUST00233,Wei Lopez,26,Male,Architect,India,Hyderabad,Checking,2836,11/11/2025,16:11:04,16,MER0029,CineStar Theaters,Entertainment,28.19,INR,Credit Card,Mobile - iOS,0,0,India,Delhi,0,0,0,1,0.18,0
TXN0014935,CUST02323,Jacob Brown,61,Male,Student,India,Delhi,Checking,2340,11/11/2025,17:00:18,17,MER0034,QuickFuel Stop,Fuel & Gas Stations,100.3,INR,Bank Transfer,Desktop - Windows,1,5,India,Hyderabad,0,0,0,0,34.96,0
TXN0014936,CUST01376,Samuel Ramirez,34,Male,Marketing Specialist,Canada,Calgary,Business,3768,11/11/2025,17:52:46,17,MER0003,Urban Grocery Co.,Grocery,54.92,CAD,Mobile Wallet,Mobile - Android,0,0,Canada,Ottawa,0,0,0,1,0.1,0
TXN0014937,CUST01789,Michael Young,24,Male,Project Manager,United States,Miami,Savings,2232,11/11/2025,17:56:56,17,MER0019,Spice Route Kitchen,Restaurants,54.53,USD,Debit Card,Desktop - Windows,0,0,United States,Los Angeles,0,0,0,1,0.59,0
TXN0014938,CUST02600,Amara Sanchez,57,Female,Electrician,Italy,Rome,Checking,2623,11/11/2025,18:54:51,18,MER0004,,Grocery,67.33,EUR,Credit Card,Mobile - Android,1,0,Italy,Naples,0,0,0,0,2.86,0
TXN0014939,CUST00454,Kimberly Botha,59,Female,Customer Support Rep,Brazil,Brasilia,Checking,2980,11/11/2025,19:01:17,19,MER0002,GreenBasket Grocers,Grocery,27.34,BRL,Credit Card,Tablet,0,0,Brazil,Brasilia,0,0,0,0,0.85,0
TXN0014940,CUST01333,Sarah Mensah,,Female,Financial Analyst,Canada,Calgary,Savings,1623,11/11/2025,19:26:35,19,MER0024,,Online Retail,141.59,CAD,Credit Card,Desktop - Windows,0,0,Canada,Montreal,0,3,0,0,1.06,0
TXN0014941,CUST00280,Wei Campbell,61,Male,Physician,Netherlands,Rotterdam,Checking,4649,11/11/2025,21:29:43,21,MER0002,GreenBasket Grocers,Grocery,57.37,EUR,Prepaid Card,Mobile - iOS,0,0,Netherlands,Rotterdam,0,2,0,1,0.71,0
TXN0014942,CUST01903,Laura Campbell,42,Female,Accountant,United Arab Emirates,Abu Dhabi,Checking,3055,12/11/2025,03:10:56,3,MER0022,QuickCart Online,Online Retail,78.63,AED,Mobile Wallet,Desktop - Windows,0,0,United Arab Emirates,Abu Dhabi,0,1,0,0,0.95,0
TXN0014943,CUST02661,Pierre Kim,51,Male,Accountant,United Kingdom,Leeds,Checking,2621,12/11/2025,03:16:07,3,MER0001,FreshMart,Grocery,97.06,GBP,Mobile Wallet,Mobile - iOS,0,0,United Kingdom,Manchester,0,1,0,0,1.59,0
TXN0014944,CUST01765,Ronald Roberts,23,Male,,Japan,Osaka,Savings,3954,12/11/2025,04:35:03,4,MER0025,Urban Threads,Fashion & Apparel,54.49,JPY,Credit Card,Desktop - Windows,0,0,Japan,Yokohama,0,1,0,0,2.17,0
TXN0014945,CUST01013,Arjun King,18,Male,Graphic Designer,Canada,Calgary,Checking,1044,12/11/2025,05:22:37,5,MER0029,CineStar Theaters,Entertainment,83.23,CAD,Contactless/NFC,Mobile - iOS,0,0,Canada,Vancouver,0,2,0,1,0.4,0
TXN0014946,CUST01816,Michelle Flores,27,Female,Retired,United States,New York,Premium,4059,12/11/2025,07:19:45,7,MER0022,QuickCart Online,Online Retail,281.02,USD,Debit Card,Desktop - Windows,0,0,United States,Seattle,0,0,0,0,0.83,0
TXN0014947,CUST00859,Klaus Robinson,26,Male,Retired,Canada,Ottawa,Premium,4563,12/11/2025,08:14:06,8,MER0012,Voyager Air,Travel & Airlines,"2,021.70",CAD,Debit Card,Desktop - Windows,0,0,Canada,Montreal,0,0,1,1,13.24,0
TXN0014948,CUST00675,Chidi Khan,68,Male,Customer Support Rep,United States,Houston,Checking,4493,12/11/2025,10:19:52,10,MER0028,Chic Avenue,Fashion & Apparel,88.81,USD,Contactless/NFC,Mobile - Android,0,0,United States,Los Angeles,0,2,0,1,0.25,0
TXN0014949,CUST02978,Mateo Botha,37,Male,University Professor,United States,Chicago,Savings,1192,12/11/2025,11:20:54,11,MER0005,TechWorld Electronics,Electronics,410.19,USD,Bank Transfer,Tablet,0,1,United States,Chicago,0,0,0,1,1.11,0
TXN0014950,CUST01766,Ryan Perez,56,Male,Real Estate Agent,India,Bengaluru,Checking,4657,12/11/2025,12:17:51,12,MER0023,MarketPlace Direct,Online Retail,98.41,INR,Debit Card,Desktop - macOS,0,0,India,Bengaluru,0,1,0,0,0.46,0
TXN0014951,CUST02868,Mei Mensah,62,Female,University Professor,Canada,Montreal,Checking,2407,12/11/2025,12:19:37,12,MER0020,Cafe Lumiere,Restaurants,22.58,CAD,Credit Card,Mobile - Android,0,0,Canada,Toronto,0,2,0,1,0.1,0
TXN0014952,CUST02934,Anastasia Silva,27,Female,Customer Support Rep,United States,New York,Premium,3939,12/11/2025,12:56:32,12,MER0030,,Entertainment,49.82,USD,Mobile Wallet,Mobile - Android,0,0,United States,Houston,0,0,0,0,0.45,0
TXN0014953,CUST00617,Brian Kim,18,Male,Civil Engineer,India,Mumbai,Savings,3531,12/11/2025,13:41:59,13,MER0035,National Gas & Go,Fuel & Gas Stations,15.99,INR,Credit Card,Mobile - iOS,0,0,India,Delhi,0,0,1,0,10.54,0
TXN0014954,CUST00069,Margaret Allen,34,Female,Teacher,Germany,Hamburg,Savings,766,12/11/2025,14:21:30,14,MER0027,TrendLine Apparel,Fashion & Apparel,160.74,EUR,Debit Card,,0,1,Germany,Munich,0,3,0,1,0.53,0
TXN0014955,CUST01489,Brandon Garcia,44,Male,Nurse,Brazil,Rio de Janeiro,Savings,2899,12/11/2025,14:45:06,14,MER0023,MarketPlace Direct,Online Retail,66.69,BRL,Debit Card,Mobile - iOS,0,2,Brazil,Rio de Janeiro,0,0,0,0,1.16,0
TXN0014956,CUST02477,Rafael Young,46,Male,University Professor,Australia,Perth,Checking,4041,12/11/2025,15:05:06,15,MER0046,ReBoot Repairs,Electronics Repair,157,AUD,Credit Card,Mobile - Android,0,1,Australia,Melbourne,0,4,0,0,0.61,0
TXN0014957,CUST00613,Matthew Green,20,Male,Pharmacist,United Kingdom,London,Checking,779,12/11/2025,17:23:01,17,MER0013,Grand Horizon Hotels,Hotels & Lodging,423.27,GBP,Debit Card,Desktop - Windows,0,0,United Kingdom,London,0,0,0,1,0.13,0
TXN0014958,CUST01529,Sofia Lopez,31,Female,Freelance Writer,France,Nice,Premium,4302,12/11/2025,17:23:52,17,MER0029,CineStar Theaters,Entertainment,16.98,EUR,Credit Card,Tablet,0,1,France,Paris,0,3,0,1,1.11,0
TXN0014959,CUST02016,Timothy Campbell,42,Male,Physician,United Kingdom,Leeds,Checking,2601,12/11/2025,17:23:59,17,MER0001,FreshMart,Grocery,68.36,GBP,Credit Card,Mobile - Android,0,0,United Kingdom,Manchester,0,0,0,1,0.18,0
TXN0014960,CUST01996,Jacob Campbell,18,Male,HR Manager,France,Lyon,Premium,782,12/11/2025,19:12:34,19,MER0017,Bella Cucina,Restaurants,53.77,EUR,Bank Transfer,Desktop - Windows,0,0,France,Nice,0,1,0,0,0.27,0
TXN0014961,CUST00668,Nicholas Wang,47,Male,Real Estate Agent,India,Hyderabad,Business,1931,12/11/2025,21:20:19,21,MER0015,Metropolitan Suites,Hotels & Lodging,65.79,INR,Contactless/NFC,Desktop - Windows,0,0,India,Delhi,0,0,0,1,0.27,0
TXN0014962,CUST01513,Mei Lewis,44,Female,Nurse,France,Nice,Checking,797,12/11/2025,22:16:16,22,MER0024,OneClick Retail,Online Retail,96.59,EUR,Credit Card,Desktop - macOS,0,3,France,Lyon,0,2,0,0,2.65,0
TXN0014963,CUST02518,Kenneth Young,48,Male,Student,France,Marseille,Premium,4440,12/11/2025,22:37:24,22,MER0014,StayEasy Inn,Hotels & Lodging,180.51,EUR,Debit Card,Desktop - Windows,0,1,France,Paris,0,3,0,1,0.87,0
TXN0014964,CUST00837,Eric Harris,18,Male,Nurse,United States,New York,Checking,3098,12/11/2025,23:10:14,23,MER0001,FreshMart,Grocery,107.26,USD,Mobile Wallet,Desktop - macOS,0,0,United States,Los Angeles,0,2,0,0,0.16,0
TXN0014965,CUST02594,Sven Perez,26,Male,Financial Analyst,Ireland,Cork,Checking,1141,12/11/2025,23:12:15,23,MER0006,ByteHub Store,Electronics,155.09,EUR,Credit Card,Mobile - iOS,0,0,Ireland,Dublin,0,1,0,1,0.99,0
TXN0014966,CUST01436,Matthew Ramirez,49,Male,Student,Germany,Berlin,Savings,4416,13/11/2025,00:55:35,0,MER0031,StreamBox Media,Entertainment,18.23,EUR,Mobile Wallet,Mobile - Android,0,0,Germany,Frankfurt,0,2,0,0,1.35,0
TXN0014967,CUST00574,Kenneth Suzuki,59,Male,Chef,United Kingdom,London,Savings,3981,13/11/2025,06:06:56,6,MER0023,MarketPlace Direct,Online Retail,156.97,GBP,Mobile Wallet,Mobile - iOS,0,0,United Kingdom,London,0,4,0,1,0.14,0
TXN0014968,CUST01633,Paul Kumar,28,Male,Lawyer,Germany,Munich,Savings,2207,13/11/2025,07:10:47,7,MER0021,,Online Retail,156.61,EUR,Mobile Wallet,Mobile - iOS,0,0,Germany,Berlin,0,1,0,1,0.19,0
TXN0014969,CUST02271,Susan Hall,56,Female,Real Estate Agent,United Arab Emirates,Dubai,Savings,3177,13/11/2025,09:24:48,9,MER0028,Chic Avenue,Fashion & Apparel,84.29,AED,Contactless/NFC,Desktop - Windows,0,0,United Arab Emirates,Dubai,0,4,0,1,0.84,0
